algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_steps,param_overshoot
deepfool,random_patch,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.5,0.0,0.02002,8.012721459151489e-05,249.84683857110772,1.777664106265571,93476,50,0.01
deepfool,random_patch,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.5,0.0,0.02344,8.99175460527603e-05,260.6554674584709,1.8548197532645283,106465,50,0.01
deepfool,random_patch,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.5,0.0,0.0249,0.00010125839896207339,245.92867361367877,1.79226253374815,102770,50,0.01
deepfool,random_patch,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.5,0.0,0.02344,0.00014474306632302446,161.92485480614926,1.79226253374815,88434,50,0.01
deepfool,random_patch,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.5,0.0,0.012695,5.4641662702000874e-05,232.3375950085923,1.763065678782992,83170,50,0.01
deepfool,random_patch,ae06ef31-ae55-4e3c-9460-ae5c3733bedb,0.5166,0.5,0.0,0.0166,7.210572846974213e-05,230.23916201395133,1.8473866039919398,96297,50,0.01
deepfool,random_patch,6365ff26-72cf-4428-8610-66aab9c787c9,0.518,0.5,0.0,0.01807,7.94532065605465e-05,227.3842306847383,1.79226253374815,99340,50,0.01
deepfool,random_patch,261341d3-1df2-4cf4-b9a8-b1e02a124900,0.5137,0.4998,1.0,0.013916,7.135499097833992e-05,195.02511924513743,1.777664106265571,100442,50,0.01
deepfool,random_patch,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.5,0.0,0.02295,7.503058443838377e-05,305.8648539262803,1.748467253033883,105707,50,0.01
deepfool,random_patch,3fa13d7f-8b18-443d-8dfe-2b098bfec24a,0.524,0.4998,1.0,0.02417,0.00010492813754305004,230.34738288415969,1.79226253374815,85085,50,0.01
deepfool,random_patch,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.4998,1.0,0.02368,0.00011017545672703786,214.94479194735752,1.79226253374815,108074,50,0.01
deepfool,random_patch,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5,0.0,0.01123,6.343954420107038e-05,177.02631522337006,1.704671972319616,83021,50,0.01
deepfool,random_patch,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.5,0.0,0.01367,6.895936921382194e-05,198.25986164284797,1.79226253374815,59679,50,0.01
deepfool,random_patch,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.5,0.0,0.02393,7.182155337200613e-05,333.1281506173512,1.79226253374815,119639,50,0.01
deepfool,random_patch,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.4998,1.0,0.02222,0.00010271157809149123,216.30275073938674,1.763065678782992,92187,50,0.01
deepfool,random_patch,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.502,0.0,0.01758,0.00010400040916881315,169.0197677052139,1.719270398068725,103652,50,0.01
deepfool,random_patch,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.5,0.0,0.02295,7.76783301189408e-05,295.43913616684927,1.79226253374815,115755,50,0.01
deepfool,random_patch,04e9f692-f3d6-496b-ae0c-905137cc1f84,0.5225,0.5,0.0,0.02246,9.481776726325659e-05,236.88532378842248,1.9191457541182748,100078,50,0.01
deepfool,random_patch,3f350a20-291b-4a3c-8e7b-72b885f19ec9,0.5254,0.5,0.0,0.02539,0.00012366554759853996,205.31688487071492,1.79226253374815,98218,50,0.01
deepfool,random_patch,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.4998,1.0,0.01782,6.13521351870239e-05,290.4913670902838,1.79226253374815,112065,50,0.01
deepfool,random_patch,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.5,0.0,0.01563,5.78406927933735e-05,270.13853473780773,1.748467253033883,105243,50,0.01
deepfool,random_patch,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.5,0.0,0.01904,0.00010960003672972268,173.74965663437314,1.748467253033883,85048,50,0.01
deepfool,random_patch,b9a014f0-6ab0-449a-be4d-1911473dde10,0.513,0.5,0.0,0.01318,5.8406086391117414e-05,225.7229436865837,1.79226253374815,104518,50,0.01
deepfool,random_patch,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.5,0.0,0.01611,5.628256816049058e-05,286.29257292399865,1.79226253374815,103529,50,0.01
deepfool,random_patch,abc07cd4-2d0f-4ad8-a516-b45d035dadb1,0.5146,0.4998,1.0,0.01489,9.550965360055577e-05,155.92746452970323,1.79226253374815,77825,50,0.01
deepfool,random_patch,b489923b-d8be-4e8d-8620-bea0343a2f67,0.5137,0.5,0.0,0.01367,4.318167087657892e-05,316.6129221503469,1.79226253374815,104566,50,0.01
deepfool,random_patch,c7024796-39ed-4eda-906d-65a1fb5d5c52,0.518,0.5,0.0,0.01807,8.174083729627393e-05,221.02056752489528,1.690073546570507,110472,50,0.01
deepfool,random_patch,fc0912c2-0cfc-420e-8c77-0fae34451d7e,0.516,0.5,0.0,0.01611,8.293849179058128e-05,194.27989225866875,1.777664106265571,98490,50,0.01
deepfool,random_patch,b3db4730-7c2d-4b91-b09b-2346fef7dc58,0.516,0.5,0.0,0.01611,9.466273070310768e-05,170.2177945784147,1.763065678782992,87004,50,0.01
deepfool,random_patch,43605721-d0e0-4d58-b212-b05a295b21be,0.5176,0.5,0.0,0.01758,4.699923274628824e-05,374.0087650881543,1.813503405292801,122437,50,0.01
deepfool,random_patch,bd7e6f9f-2933-496e-b180-4799292c6afc,0.4968,0.4968,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,random_patch,0927e819-9640-487d-a04e-f5d4732dbe0a,0.517,0.5,0.0,0.01709,8.320789201329068e-05,205.38729362880846,1.79226253374815,78050,50,0.01
deepfool,random_patch,0a6a5956-58cf-4f17-9e39-7e0d17310f67,0.5156,0.5,0.0,0.01563,4.549205265271304e-05,343.4665856655567,1.79226253374815,121465,50,0.01
deepfool,random_patch,7e2b8ceb-9db2-4159-9e63-96d734dd1218,0.521,0.5,0.0,0.021,5.5920910634180075e-05,375.4605122007352,1.79226253374815,104007,50,0.01
deepfool,random_patch,6d2371e4-f8cd-4f6f-bf9e-1e8773b3960a,0.5215,0.5,0.0,0.02148,9.245052600389002e-05,232.38780705446177,1.79226253374815,95621,50,0.01
deepfool,random_patch,70764772-7dbc-4ab1-a5ed-08108fa547d8,0.52,0.5,0.0,0.02002,8.055917830151133e-05,248.5071430876155,1.79226253374815,103762,50,0.01
deepfool,random_patch,59a7bb86-70cd-4b0f-9f17-330e2a76f4aa,0.514,0.4988,1.0,0.01538,5.4373222603303245e-05,282.875625869596,1.777664106265571,108054,50,0.01
deepfool,random_patch,6821b958-8b00-40f0-8ec2-8912d21acfaa,0.5146,0.5,0.0,0.01465,7.52021267447341e-05,194.78754303014057,1.8472756267992918,99018,50,0.01
deepfool,random_patch,1f45c8c0-4475-45e9-85e5-0cf139d0572b,0.517,0.5,0.0,0.01709,7.302457160335773e-05,234.0286751984718,1.777664106265571,104140,50,0.01
deepfool,random_patch,c3c1ef6e-055c-4f54-a7f5-d0f6eed1d2da,0.521,0.5,0.0,0.021,7.927600616410569e-05,264.8480260943541,1.79226253374815,99646,50,0.01
deepfool,random_patch,3185ee2b-a09e-40fd-8f57-4d2802c0248d,0.518,0.5,0.0,0.01807,9.378965755498374e-05,192.62684948466475,1.690073546570507,96934,50,0.01
deepfool,random_patch,c8f8c1af-28f3-420d-85d6-9501a8002097,0.514,0.4998,1.0,0.014404,5.0509263315461016e-05,285.1812901037841,1.79226253374815,107259,50,0.01
deepfool,random_patch,6735932c-c8ca-45d5-be56-1ff682a3182e,0.5195,0.5,0.0,0.01953,7.542497642162704e-05,258.94936831091195,1.763065678782992,102436,50,0.01
deepfool,random_patch,d4a31817-cd95-46ad-b41d-9350faa087c8,0.517,0.5,0.0,0.01709,0.0001270038649688733,134.56160371905548,1.79226253374815,69524,50,0.01
deepfool,random_patch,8502b7bb-f681-47a1-aa45-06f6b692841a,0.5176,0.4998,1.0,0.01782,6.0779632090658056e-05,293.22759963088885,1.79226253374815,109052,50,0.01
deepfool,full,0c5dc7d1-7022-4e46-bc02-ff9999912edd,0.518,0.5,0.0,0.01807,9.909716480686434e-05,182.31002152503146,1.7051917411361142,150500,50,0.01
deepfool,full,bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,0.5225,0.4998,1.0,0.0227,8.771572411145704e-05,258.8484374280757,1.7784713998481305,150513,50,0.01
deepfool,full,f92ddac9-aba6-4607-ba72-6ab7e8776fef,0.52,0.4998,1.0,0.02026,0.00015740387949185478,128.73680076274454,1.7813142775807618,150499,50,0.01
deepfool,full,7f9623a6-510f-4e84-8e58-12b65a5e9dfc,0.521,0.5,0.0,0.021,0.0003125649382531339,67.17354116625343,1.4568066812015215,150491,50,0.01
deepfool,full,051e6e97-fda7-4b5c-8d5f-084bf3607d22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,5acc56a4-1b6e-4394-9364-9772047d583f,0.5107,0.499,1.0,0.01172,0.00010337665654462308,113.35973120689751,1.79226253374815,150330,50,0.01
deepfool,full,ad4d16e5-a851-4327-b9fe-5977da445669,0.512,0.4998,1.0,0.01245,4.576896963051412e-05,272.0439628652057,1.7934118151309726,150490,50,0.01
deepfool,full,c1f94928-371a-42d0-91ae-f959928694fe,0.5127,0.5,0.0,0.012695,7.091846930143154e-05,179.0127822038955,1.8010593395636716,150490,50,0.01
deepfool,full,96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,0.515,0.4998,1.0,0.01538,6.451673222317419e-05,238.4010913812228,1.7963377443783548,150501,50,0.01
deepfool,full,b9201f87-a5ef-49f1-b45f-4c54272bc5d6,0.519,0.5,0.0,0.01904,6.478839719072057e-05,293.9256035813705,1.7947154533252658,150521,50,0.01
deepfool,full,33a39200-fa81-4530-ae1e-274ca204f3ea,0.5103,0.5,0.0,0.010254,4.6323545212523807e-05,221.35409115372647,1.7947394169345912,150472,50,0.01
deepfool,full,427412d0-cf4c-4a13-b58e-6ffdd004c6ec,0.5156,0.5,0.0,0.01563,7.80870858675894e-05,200.09710729523323,1.7197573090040592,150511,50,0.01
deepfool,full,72848196-fd24-4106-9c33-9c29b7a66a04,0.5195,0.5,0.0,0.01953,8.79774779007796e-05,222.00284055821007,1.6910295995332587,150506,50,0.01
deepfool,full,abcb43a2-7b1d-428a-b909-e54c92acbd5b,0.516,0.4998,1.0,0.01636,8.168889806637263e-05,200.24045202436963,1.8014368308271271,150501,50,0.01
deepfool,full,9954f203-ec80-45ce-85a6-fb155368370f,0.5083,0.4988,1.0,0.00952,5.83590154567212e-05,163.15361559650543,1.79226253374815,150318,50,0.01
deepfool,full,077ff78d-27ef-49d4-9e8e-00e458844a3e,0.5166,0.5,0.0,0.0166,7.093585470784107e-05,234.0362651252519,1.79249466880899,150470,50,0.01
deepfool,full,bf7b0977-4f77-45a7-8c03-77602f82b905,0.517,0.4998,1.0,0.01733,5.3400650897311835e-05,324.6024923516162,1.821567795401053,150513,50,0.01
deepfool,full,c34a3ea0-04d7-4df6-afab-0d7c7280b749,0.5103,0.4998,1.0,0.0105,6.214551653873574e-05,168.92685842968314,1.7796610093565381,150455,50,0.01
deepfool,full,e2bc24a7-e469-48e2-9d5a-6ffc8557d59e,0.5186,0.4993,1.0,0.01929,6.991365262633358e-05,275.8704294479417,1.79226253374815,150499,50,0.01
deepfool,full,175c8be2-76a4-469b-9595-ed33ecedb3cb,0.5225,0.5,0.0,0.02246,7.369011614978736e-05,304.8025796784948,1.8006867216208915,150517,50,0.01
deepfool,full,bcaf0768-3841-4280-8de4-57e822f38c7a,0.5205,0.5,0.0,0.02051,6.815301614536525e-05,300.9083626699199,1.8130833448481007,150520,50,0.01
deepfool,full,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.4998,1.0,0.02466,9.006257145516152e-05,273.78968561180477,1.8364395071418946,150523,50,0.01
deepfool,full,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.5,0.0,0.021,7.764462300824721e-05,270.41272062063337,1.7968536513718845,150508,50,0.01
deepfool,full,83f0d9e7-520b-41ee-a7c0-f93713784281,0.5176,0.5,0.0,0.01758,0.00012959161586970102,135.64245557658728,1.7487713951840984,150489,50,0.01
deepfool,full,bfbea630-4c43-485f-b1b2-0e5715109ae3,0.4983,0.4983,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,4a567c8b-ab4e-4c3a-a053-9a23b087545a,0.524,0.5,0.0,0.02393,0.00012970503833089058,184.46300588313213,1.7932260827822977,150489,50,0.01
deepfool,full,b900d3e4-787b-44b3-9754-88f93db99c27,0.523,0.5,0.0,0.02295,0.00010190302530566378,225.20645172352357,1.734359317746486,150504,50,0.01
deepfool,full,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.4998,1.0,0.01587,5.525405746103876e-05,287.2031730092808,1.8115300606927351,150513,50,0.01
deepfool,full,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.4998,1.0,0.005127,1.8329265147785784e-05,279.71405746378514,1.7349168546639184,150420,50,0.01
deepfool,full,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.5,0.0,0.010254,5.3067825589961824e-05,193.2226567694329,1.779025763729251,150490,50,0.01
deepfool,full,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.4998,1.0,0.0188,8.269179075292073e-05,227.33608684740082,1.77588354609629,150507,50,0.01
deepfool,full,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.5,0.0,0.01172,5.089315617531735e-05,230.26180492957008,1.7924483684776158,150364,50,0.01
deepfool,full,34873b9f-5305-404e-b7f7-5105feede48a,0.5156,0.5,0.0,0.01563,7.687544923860613e-05,203.2508447623421,1.7931567191742384,150508,50,0.01
deepfool,full,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.5,0.0,0.01953,0.00010494739032988884,186.10515171036187,1.7486175787953868,150464,50,0.01
deepfool,full,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.5,0.0,0.01855,0.00016532388500472048,112.23234620827456,1.6907069057263964,150475,50,0.01
deepfool,full,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.5,0.0,0.01807,0.0001094805961744031,165.01925345862497,1.792739611417391,150473,50,0.01
deepfool,full,3874e3f6-0c79-4fc1-a874-1d761e475e53,0.5166,0.5,0.0,0.0166,3.460624347336543e-05,479.7273796108864,1.8395922325566514,150520,50,0.01
deepfool,full,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.498,1.0,0.00879,3.962256968412953e-05,221.81959851847154,1.704671972319616,150296,50,0.01
deepfool,full,cf951660-886d-482d-99bf-2bdaedd5f4fd,0.5176,0.5,0.0,0.01758,7.079798265689172e-05,248.28567622443268,1.7929188972505923,150444,50,0.01
deepfool,full,acb5c720-f741-415c-993c-65855be08ffa,0.5234,0.5,0.0,0.02344,0.00011516227610679607,203.51716543977946,1.7932764980048308,150517,50,0.01
deepfool,full,112bf6f9-0ac8-4ca0-a84b-ea29811fd871,0.517,0.4983,1.0,0.0188,7.714737733497818e-05,243.67423460946668,1.79226253374815,150491,50,0.01
deepfool,full,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.5,0.0,0.0166,7.84772918087547e-05,211.54606786982936,1.804814817433041,150512,50,0.01
deepfool,full,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.5,0.0,0.01465,5.235929521080444e-05,279.7676599828195,1.79858075647404,150505,50,0.01
deepfool,full,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.5,0.0,0.021,8.619737053064248e-05,243.58160370650845,1.7975074547941683,150494,50,0.01
deepfool,full,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.5,0.0,0.003906,1.5864849715311818e-05,246.22042250241233,1.7933646139082497,150381,50,0.01
deepfool,full,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.5,0.0,0.01611,6.324653825926165e-05,254.76937857556098,1.8270707069576415,150516,50,0.01
deepfool,full,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.5,0.0,0.01514,5.3030366631749596e-05,285.4349255131729,1.7979318033331173,150497,50,0.01
deepfool,full,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.4998,1.0,0.02026,7.827911782033036e-05,258.8643362170646,1.7938650797367086,150499,50,0.01
deepfool,full,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.4946,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.5,0.0,0.01953,7.052872811966048e-05,276.9261621471125,1.8052161060293315,150521,50,0.01
deepfool,full,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5,0.0,0.01758,6.972608474197448e-05,252.10256770262714,1.80264915553783,150503,50,0.01
deepfool,full,42765f9e-beea-4f46-8af4-f1282095662d,0.5176,0.5,0.0,0.01758,6.573266619610298e-05,267.4184087847757,1.7939059012109042,150493,50,0.01
deepfool,full,624a95b9-354b-415e-8bcc-382c6510469d,0.513,0.5,0.0,0.01318,4.893296386297195e-05,269.42152505678945,1.8097511647251285,150513,50,0.01
deepfool,full,38929efc-a8ad-42b5-9fff-8ba881a7873e,0.5254,0.4998,1.0,0.02563,0.00011184683360665618,229.19527354734132,1.8002413819908345,150515,50,0.01
deepfool,full,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5,0.0,0.0166,6.474516254070243e-05,256.41394426828225,1.78226663848094,150521,50,0.01
deepfool,full,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.5,0.0,0.01367,4.379346129710394e-05,312.189870236774,1.79226253374815,150512,50,0.01
deepfool,full,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.5,0.0,0.01221,5.32516149174627e-05,229.23307149253148,1.795967860989166,150502,50,0.01
deepfool,full,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.5,0.0,0.01611,3.326937464756194e-05,484.32774647443296,1.8075352908783593,150517,50,0.01
deepfool,full,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.5,0.0,0.01123,5.750267539641479e-05,195.30341278912348,1.7791287302399406,150493,50,0.01
deepfool,full,17f68ac3-2385-4b13-b8c0-66ba8b343205,0.5186,0.4998,1.0,0.0188,9.63828461290324e-05,195.04329742316662,1.795747980236518,150508,50,0.01
deepfool,full,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.4998,1.0,0.01538,6.142245063195346e-05,250.4110340134211,1.7930382762645616,150488,50,0.01
deepfool,full,3d384875-3304-44de-8b8b-40a131a722ce,0.5117,0.4998,1.0,0.01196,8.064657891667785e-05,148.33723618398383,1.7488449851890626,150464,50,0.01
deepfool,full,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.5,0.0,0.007812,3.199325554176571e-05,244.19209197017202,1.7923239335397185,150320,50,0.01
deepfool,full,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.5,0.0,0.02051,7.51239579717798e-05,272.98631558992787,1.7964098277418046,150519,50,0.01
deepfool,full,b34524bc-e812-4067-a0e8-bd7185bfb814,0.5176,0.4998,1.0,0.01782,0.00011461266621181959,155.49996534341093,1.763630060505824,150492,50,0.01
deepfool,full,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.5,0.0,0.01465,9.494529741597414e-05,154.28291761384287,1.720018480898911,150446,50,0.01
deepfool,full,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.5,0.0,0.01563,4.8946327637254914e-05,319.2272179295787,1.8136304154015692,150511,50,0.01
deepfool,full,072e7048-52f1-4b2b-be08-42e0ca1ba1ee,0.514,0.4998,1.0,0.014404,3.890615603681449e-05,370.2318178383144,1.8102333883405013,150512,50,0.01
deepfool,full,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.5,0.0,0.007812,3.738509039173308e-05,208.9736822290449,1.7192932774224805,150453,50,0.01
deepfool,full,49b95513-daab-49bb-bc6e-c5254ab1bc07,0.5195,0.5,0.0,0.01953,9.965908635255418e-05,195.980624685938,1.750133786332367,150486,50,0.01
deepfool,full,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.5,0.0,0.01074,5.4407730222989805e-05,197.43862600827347,1.7227067214576377,150506,50,0.01
deepfool,full,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.4998,1.0,0.02368,0.00012694200913904063,186.5547960391259,1.7778577767062562,150506,50,0.01
deepfool,full,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.5,0.0,0.01758,0.00010649711356844673,165.05729038033877,1.7952730007649749,150517,50,0.01
deepfool,full,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.5,0.0,0.010254,4.6956274024633255e-05,218.37137768110048,1.748467253033883,150499,50,0.01
deepfool,full,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.5,0.0,0.02441,0.00012688518408971957,192.41066381294877,1.794328716179996,150485,50,0.01
deepfool,full,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.5,0.0,0.02441,9.631158267002262e-05,253.49040917210328,1.7953352207549527,150522,50,0.01
deepfool,full,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.5,0.0,0.01953,8.500207552754233e-05,229.7738011446729,1.7973118096217267,150503,50,0.01
deepfool,full,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.499,1.0,0.0,0.0,0.0,0.0,0,50,0.01
deepfool,full,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5,0.0,0.02295,8.840201992459167e-05,259.60061510689496,1.7999916868583836,150523,50,0.01
deepfool,full,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.5,0.0,0.00586,2.7260785439485854e-05,214.93786423484286,1.778261695623874,150456,50,0.01
deepfool,full,af31012f-209d-41cf-a2f4-4ef1105067c9,0.512,0.5,0.0,0.01221,7.176382339171592e-05,170.10006814507997,1.7953262734694364,150484,50,0.01
deepfool,full,0a15acdd-248c-47ff-abfc-d33f8a0cf417,0.5166,0.5,0.0,0.0166,7.039247051511752e-05,235.84287321938382,1.795123627286557,150508,50,0.01
deepfool,full,b3e8a708-d8e1-434e-92ca-5d5e79aca86e,0.5205,0.5,0.0,0.02051,9.261231407612237e-05,221.43721063073266,1.7970787517330877,150517,50,0.01
deepfool,full,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.5,0.0,0.01758,7.964813837456865e-05,220.69724864801296,1.7954291679566643,150495,50,0.01
deepfool,full,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.4998,1.0,0.008545,2.829345861297574e-05,302.01051033040744,1.8015845248204823,150465,50,0.01
deepfool,full,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5,0.0,0.01514,6.29150001500053e-05,240.5899819324657,1.7930369763159484,150453,50,0.01
deepfool,full,85727853-cb45-478d-a517-a0f0c85d0eb5,0.5254,0.5,0.0,0.02539,0.00010479044875106183,242.29903871553765,1.7821898025714433,150513,50,0.01
deepfool,full,8c2aa2bb-ac88-4f14-a322-72d7e23749e8,0.522,0.5,0.0,0.02197,0.00017423934150236032,126.1061713089633,1.7643470472026404,150509,50,0.01
deepfool,full,5df1e543-92ca-42f2-94a8-7446f944a1ba,0.5073,0.5,0.0,0.007324,3.161313292027527e-05,231.68278728194124,1.8049903547745938,150511,50,0.01
deepfool,full,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.4998,1.0,0.0105,5.6204069015945e-05,186.78446344266786,1.693329963170144,150519,50,0.01
deepfool,full,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.5,0.0,0.01367,5.605944841028333e-05,243.88172533163007,1.795071326289265,150445,50,0.01
deepfool,full,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.5,0.0,0.01465,9.956481545132274e-05,147.12463868489743,1.7371261491784058,150484,50,0.01
deepfool,full,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.5,0.0,0.02148,7.699178971928653e-05,279.0476111487018,1.827758974988188,150516,50,0.01
deepfool,full,0d77cf1a-64d4-4f8a-938b-9b838d549090,0.5176,0.5,0.0,0.01758,5.921730319049595e-05,296.8410253817337,1.7932118376194512,150518,50,0.01
deepfool,full,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.5,0.0,0.01416,6.853435532044081e-05,206.61398481253823,1.7953154168065926,150431,50,0.01
deepfool,full,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.4993,1.0,0.0232,0.00012046571752553249,192.53078676827332,1.7978572636972519,150522,50,0.01
deepfool,full,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.5,0.0,0.01953,7.737348471400843e-05,252.42820678710032,1.7486834727650358,150507,50,0.01
deepfool,full,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.4998,1.0,0.01343,5.273872776821344e-05,254.60861387266425,1.7239428290955419,150482,50,0.01
deepfool,full,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.5,0.0,0.02197,0.0001298241066302393,169.24943155036334,1.7967634427711063,150503,50,0.01
deepfool,full,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.5,0.0,0.002441,6.637509161439857e-06,367.81964296438235,1.7980357109470235,150380,50,0.01
deepfool,full,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.5,0.0,0.01416,5.573382084395595e-05,254.06756678477856,1.7950825044159264,150510,50,0.01
deepfool,full,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.5,0.0,0.02051,8.887317911867826e-05,230.75367284572798,1.7927911598872395,150483,50,0.01
deepfool,full,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.5,0.0,0.01123,3.300481054197514e-05,340.26763266485557,1.795754500708347,150512,50,0.01
deepfool,full,b7fe2048-abe7-4f69-b82a-ed93c354a8aa,0.517,0.5,0.0,0.01709,8.291319103816938e-05,206.1173081772175,1.7958012888436863,150508,50,0.01
deepfool,full,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.4998,1.0,0.01538,8.570180691212814e-05,179.46948761434282,1.7948349239608,150410,50,0.01
deepfool,full,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.4998,1.0,0.01489,5.880822884169119e-05,253.2396982147174,1.7934564354421465,150508,50,0.01
deepfool,full,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.5,0.0,0.01855,8.169869946418665e-05,227.1111733830797,1.790595970804252,150512,50,0.01
deepfool,full,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.5,0.0,0.01709,7.8976102035382e-05,216.3925960989292,1.7934857985693071,150496,50,0.01
deepfool,full,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.4998,1.0,0.02075,0.00012653145489994303,164.00627923028827,1.7962965431606424,150497,50,0.01
deepfool,full,3b1a0e72-4870-4927-8171-293f1a767bde,0.516,0.5,0.0,0.01611,7.119109810886667e-05,226.33842822100283,1.8033626165370462,150497,50,0.01
deepfool,full,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.5,0.0,0.01807,0.0001023964425931446,176.435877960721,1.71104789638819,150490,50,0.01
