algorithm,mode,patient_id,clean_prob,adv_prob,success,confidence_drop,efficiency,l2_norm,linf_norm,l0_norm,param_epsilon,param_alpha,param_num_steps,param_use_torchattacks,param_c,param_steps,param_lr,param_overshoot
cw,random_patch,6e73017c-4e3a-499b-a597-4a797bb179de,0.5244,0.5156,0.0,0.00879,3.2143055489646e-05,273.4358126752985,1.79226253374815,101777,,,,,1.0,100.0,0.01,
cw,random_patch,dc995045-8ec6-4cef-ba20-350c66732a9b,0.521,0.516,0.0,0.004883,1.8066912786665046e-05,270.26269277301606,1.79226253374815,93238,,,,,1.0,100.0,0.01,
cw,random_patch,0983ae59-b906-4fd5-a810-edfe0580fe3b,0.5156,0.5146,0.0,0.000977,3.403627566901689e-06,286.91814270822977,1.79226253374815,103070,,,,,1.0,100.0,0.01,
cw,random_patch,e15ecf55-b05a-4f6f-bb25-d51d4a438963,0.505,0.5024,0.0,0.002441,8.7293445324568e-06,279.67807214336096,1.7338688238178337,94224,,,,,1.0,100.0,0.01,
cw,random_patch,747b1c03-c554-41ea-9d57-7b54894985f3,0.5103,0.5044,0.0,0.00586,3.0339610104722147e-05,193.12624583743855,1.777664106265571,111314,,,,,1.0,100.0,0.01,
cw,random_patch,87e4af8b-1110-481d-86de-f315ca03936d,0.5186,0.522,0.0,-0.003418,-1.5050247063299013e-05,227.10382995535215,1.763065678782992,78027,,,,,1.0,100.0,0.01,
cw,random_patch,878ae8b8-f206-4d82-8099-3a56f89bb9c4,0.5117,0.507,0.0,0.004883,2.1207607547003397e-05,230.2387239562936,1.79226253374815,70526,,,,,1.0,100.0,0.01,
cw,random_patch,72a10e64-2d93-4b61-8b90-8efef7284ced,0.5195,0.5195,0.0,0.0,0.0,186.07365044900155,1.748467253033883,73547,,,,,1.0,100.0,0.01,
cw,random_patch,04e6f392-a196-447f-9b75-f5af995a36d0,0.5186,0.5146,0.0,0.003906,3.481746911397059e-05,112.19224426868044,1.690073546570507,63686,,,,,1.0,100.0,0.01,
cw,random_patch,5a8415b5-f658-4d37-8144-1aa22420f84f,0.518,0.516,0.0,0.001953,1.1838810937508985e-05,164.9764499315985,1.79226253374815,67159,,,,,1.0,100.0,0.01,
cw,random_patch,2c376b9a-167a-43d3-bcc2-b4af32fb9f74,0.507,0.4993,1.0,0.00757,3.4119445172054035e-05,221.81953242480526,1.704671972319616,82714,,,,,1.0,100.0,0.01,
cw,random_patch,e6295ee0-bb33-49e3-9376-8b78f5a3fc52,0.5166,0.514,0.0,0.002441,1.1554218419986565e-05,211.29999114966503,1.79226253374815,96382,,,,,1.0,100.0,0.01,
cw,random_patch,780579a3-2dcc-4343-9c92-de8be54e2865,0.5146,0.5107,0.0,0.003906,1.396918893104998e-05,279.6332714190514,1.79226253374815,95182,,,,,1.0,100.0,0.01,
cw,random_patch,228b3dc1-f78a-4ac9-b213-2a416583d063,0.521,0.52,0.0,0.000977,4.013084503132752e-06,243.34461414842642,1.79226253374815,81695,,,,,1.0,100.0,0.01,
cw,random_patch,3a010152-9ce2-4780-bdd8-bac6fa101991,0.504,0.5044,0.0,-0.0004883,-1.9833659984416934e-06,246.18817221017352,1.79226253374815,106361,,,,,1.0,100.0,0.01,
cw,random_patch,9b6f8882-b59f-4a4d-8f48-b3f355fd70b9,0.516,0.51,0.0,0.006348,2.494380909970888e-05,254.47822441138894,1.79226253374815,109147,,,,,1.0,100.0,0.01,
cw,random_patch,d99282ee-dc00-40d4-bb8d-5f8dba263a05,0.515,0.511,0.0,0.003906,1.3691982593804316e-05,285.2946951328054,1.79226253374815,101463,,,,,1.0,100.0,0.01,
cw,random_patch,1748e4e2-5c73-4794-81fe-2c5fe4af8cdd,0.52,0.511,0.0,0.00879,3.396209843886151e-05,258.7903252056827,1.79226253374815,95561,,,,,1.0,100.0,0.01,
cw,random_patch,095edab1-09c6-4f83-931e-f0a33b77639c,0.4946,0.5005,0.0,-0.00586,-2.444522477693309e-05,239.69405285585873,1.79226253374815,102343,,,,,1.0,100.0,0.01,
cw,random_patch,fd147f16-7eeb-474f-98df-c3b0c39c163c,0.5195,0.514,0.0,0.00537,1.9403176212374066e-05,276.81518175259566,1.79226253374815,110951,,,,,1.0,100.0,0.01,
cw,random_patch,f1ba6a94-27b8-4537-8a11-6c4dbc3fe428,0.5176,0.5176,0.0,0.0,0.0,251.92239640087988,1.79226253374815,97750,,,,,1.0,100.0,0.01,
cw,random_patch,bc7b5348-574e-49a2-a20a-719d942a9c31,0.5166,0.5146,0.0,0.001953,7.625570617823441e-06,256.1283735749106,1.777664106265571,111597,,,,,1.0,100.0,0.01,
cw,random_patch,35ffa64a-fc84-4582-95ad-40d4eab93197,0.5137,0.5,0.0,0.01367,4.3793498778005726e-05,312.1896030473922,1.79226253374815,106670,,,,,1.0,100.0,0.01,
cw,random_patch,0c89ca38-27ca-4cd0-88cb-18093fdcb04b,0.512,0.51,0.0,0.002441,1.0658979047219346e-05,229.04691331861756,1.79226253374815,92398,,,,,1.0,100.0,0.01,
cw,random_patch,e5e4f0cf-58ec-4442-a54c-96d5d29d8f0b,0.516,0.508,0.0,0.0083,1.714280924189282e-05,484.21359257405135,1.79226253374815,127939,,,,,1.0,100.0,0.01,
cw,random_patch,ae9439c0-31a2-4b2a-946e-f9f497109c42,0.511,0.513,0.0,-0.001953,-1.0005573710789306e-05,195.20369909361938,1.777664106265571,92892,,,,,1.0,100.0,0.01,
cw,random_patch,975aac17-f7e4-4b6c-a669-e73b0bb5caef,0.515,0.506,0.0,0.00928,3.705559057897325e-05,250.3628630572619,1.79226253374815,85677,,,,,1.0,100.0,0.01,
cw,random_patch,bee78c8a-8a21-49b3-b1d5-93c93ccf300c,0.508,0.5024,0.0,0.00537,2.199640731169174e-05,244.1805006459005,1.79226253374815,80748,,,,,1.0,100.0,0.01,
cw,random_patch,be9e9eea-96d0-43a3-801e-b39bfd209ca7,0.5205,0.5146,0.0,0.00586,2.1477554221589094e-05,272.8138846412698,1.79226253374815,103705,,,,,1.0,100.0,0.01,
cw,random_patch,32c41ed0-6704-465c-94d3-3073b9b4415e,0.5146,0.517,0.0,-0.002441,-1.5828152415670547e-05,154.24455019934115,1.719270398068725,58874,,,,,1.0,100.0,0.01,
cw,random_patch,0ca3f31a-ace5-4bd2-9900-b152cc212c8e,0.5156,0.51,0.0,0.00586,1.8365511264707543e-05,319.0423024637562,1.79226253374815,109073,,,,,1.0,100.0,0.01,
cw,random_patch,32c3e235-1885-4aad-b4ad-2ef8583fbb78,0.508,0.513,0.0,-0.00537,-2.571146543778058e-05,208.8987795246617,1.719270398068725,73148,,,,,1.0,100.0,0.01,
cw,random_patch,e7f182ac-e84e-4e0a-89f9-be61ea3c66c2,0.5107,0.506,0.0,0.004883,2.4744613821494222e-05,197.32829677507982,1.719270398068725,104822,,,,,1.0,100.0,0.01,
cw,random_patch,f42223b1-1a5b-45c2-a1d2-25c6df776484,0.5234,0.51,0.0,0.01367,7.332315470629358e-05,186.46053970306411,1.777664106265571,80932,,,,,1.0,100.0,0.01,
cw,random_patch,3b75d0e1-a430-4d1e-a89e-672d25ca6953,0.5176,0.519,0.0,-0.001465,-8.8855489317339e-06,164.85686603779683,1.79226253374815,86921,,,,,1.0,100.0,0.01,
cw,random_patch,963b58ae-2175-4aa5-90be-c37d44809c91,0.5103,0.509,0.0,0.001465,6.714306540154741e-06,218.16754137935106,1.748467253033883,102879,,,,,1.0,100.0,0.01,
cw,random_patch,4206173d-0db2-4f32-80fb-0bd99d5532e1,0.5244,0.5127,0.0,0.01172,6.0912791964433204e-05,192.38569800303054,1.79226253374815,73833,,,,,1.0,100.0,0.01,
cw,random_patch,b97b78b8-bcb0-4694-aa55-d3ca9c4396df,0.5244,0.5127,0.0,0.01172,4.626314257758041e-05,253.30639784977325,1.79226253374815,97322,,,,,1.0,100.0,0.01,
cw,random_patch,9a4b8ac5-0371-4bc0-a609-32ad46806f7c,0.5195,0.513,0.0,0.006348,2.764059771026919e-05,229.64974622691594,1.79226253374815,101833,,,,,1.0,100.0,0.01,
cw,random_patch,3ef164d4-0e03-4695-bc05-bad84b526960,0.499,0.5,0.0,-0.000977,-6.608539285801579e-06,147.77282205646492,1.79226253374815,79614,,,,,1.0,100.0,0.01,
cw,random_patch,bc6dd946-0b3f-445f-8d78-3cc39a0b14ae,0.523,0.5137,0.0,0.00928,3.576958178829445e-05,259.3640541997699,1.79226253374815,98416,,,,,1.0,100.0,0.01,
cw,random_patch,78228039-bc86-44ce-8a13-57cf49ccf493,0.506,0.5093,0.0,-0.003418,-1.5908215773272826e-05,214.85556888054032,1.777664106265571,97868,,,,,1.0,100.0,0.01,
cw,random_patch,c60a0502-26cb-40a1-8343-43625a3c4e3f,0.5176,0.5205,0.0,-0.00293,-1.3282117205538761e-05,220.5738328107414,1.79226253374815,87401,,,,,1.0,100.0,0.01,
cw,random_patch,be8c0087-ae1c-4b60-acb0-4b2e6157eadb,0.5083,0.51,0.0,-0.001465,-4.851245311953081e-06,301.95210832613014,1.79226253374815,84301,,,,,1.0,100.0,0.01,
cw,random_patch,42da1a6f-7984-4d82-b10a-603b8e3724c5,0.515,0.5103,0.0,0.004883,2.029940927960364e-05,240.5396350475646,1.79226253374815,78066,,,,,1.0,100.0,0.01,
cw,random_patch,32e8b837-8656-47e1-87ec-b365c7670984,0.5103,0.5103,0.0,0.0,0.0,186.56906881413317,1.690073546570507,109172,,,,,1.0,100.0,0.01,
cw,random_patch,fb10f71b-fd9d-43cc-a310-c5b48b7d22c8,0.5137,0.515,0.0,-0.001465,-6.007138306085709e-06,243.85051172468016,1.79226253374815,88286,,,,,1.0,100.0,0.01,
cw,random_patch,9bc684ec-12a8-4c76-85a3-29a75d550968,0.5146,0.515,0.0,-0.0004883,-3.3206586655087806e-06,147.04349321973461,1.7338688238178337,73758,,,,,1.0,100.0,0.01,
cw,random_patch,39919c47-0f93-417f-96fb-1aa8a6d6e7ab,0.5215,0.525,0.0,-0.003418,-1.2267928265284386e-05,278.6101023715179,1.79226253374815,86929,,,,,1.0,100.0,0.01,
cw,random_patch,9e6239f2-9352-4bad-a19a-22538ddd0e27,0.514,0.504,0.0,0.010254,4.964654584613985e-05,206.53816040458335,1.79226253374815,72652,,,,,1.0,100.0,0.01,
cw,random_patch,9efa04ab-254a-4047-8f2f-91e5fe93062f,0.5225,0.522,0.0,0.0004883,2.5396275479651312e-06,192.26490528732748,1.79226253374815,105942,,,,,1.0,100.0,0.01,
cw,random_patch,342bd0cf-b337-40e9-8512-eb170292e2f2,0.5195,0.511,0.0,0.0083,3.289947304476571e-05,252.30742262577533,1.748467253033883,111498,,,,,1.0,100.0,0.01,
cw,random_patch,67bc7433-4582-493a-af6b-82d0383d9c32,0.513,0.512,0.0,0.000977,3.836839595962105e-06,254.52262872531006,1.719270398068725,75540,,,,,1.0,100.0,0.01,
cw,random_patch,49f0fa25-89cd-41a7-9c70-4d7d8d9be572,0.522,0.5215,0.0,0.0004883,2.888021118382206e-06,169.0712186497591,1.79226253374815,89965,,,,,1.0,100.0,0.01,
cw,random_patch,c1273696-fdec-48a9-988c-74e57b6323fa,0.5024,0.503,0.0,-0.0004883,-1.3276315664030864e-06,367.7837001944823,1.79226253374815,105782,,,,,1.0,100.0,0.01,
cw,random_patch,2fba3da2-e622-477e-a8fe-8fcc06550b25,0.514,0.507,0.0,0.007324,2.8839984067185357e-05,253.96056851658338,1.79226253374815,106893,,,,,1.0,100.0,0.01,
cw,random_patch,bf99f510-56e1-421b-ad0f-ad10f4cdd3a3,0.5205,0.513,0.0,0.007324,3.1746516584523676e-05,230.70936712637845,1.79226253374815,87711,,,,,1.0,100.0,0.01,
cw,random_patch,3e3babaa-b242-4dac-a549-9c87dec28ead,0.511,0.511,0.0,0.0,0.0,340.1016977702524,1.79226253374815,111053,,,,,1.0,100.0,0.01,
cw,random_patch,b829950f-6e68-4f84-9d7c-65a0aa3d0cab,0.515,0.503,0.0,0.01221,6.803516501352099e-05,179.42238027781192,1.79226253374815,97917,,,,,1.0,100.0,0.01,
cw,random_patch,01a7353d-25bb-4ff8-916b-f50dd541dccf,0.5146,0.509,0.0,0.00586,2.3151252827467074e-05,253.0910548744393,1.79226253374815,104224,,,,,1.0,100.0,0.01,
cw,random_patch,453a9434-2ca7-4a28-b6f3-833b994e6e73,0.5186,0.514,0.0,0.004395,1.9369808260531757e-05,226.8753097964667,1.777664106265571,103863,,,,,1.0,100.0,0.01,
cw,random_patch,df6fce59-efa3-41a1-bdf7-1ff27cad394f,0.517,0.522,0.0,-0.004883,-2.257670117495809e-05,216.2766146362522,1.79226253374815,72007,,,,,1.0,100.0,0.01,
cw,random_patch,fdfce1ff-203e-4b23-a360-3803558a7f7a,0.5205,0.515,0.0,0.00537,3.277951687516973e-05,163.85518341000238,1.79226253374815,86013,,,,,1.0,100.0,0.01,
cw,random_patch,13932109-fbd1-4b6b-b81c-91682740cc50,0.518,0.5137,0.0,0.004395,2.492946594835703e-05,176.27859573302754,1.704671972319616,75764,,,,,1.0,100.0,0.01,
cw,random_patch,3817e718-4a42-4d67-a34a-ab1a4b9d52b3,0.503,0.5044,0.0,-0.001465,-8.217345586577841e-06,178.26240048982396,1.777664106265571,67877,,,,,1.0,100.0,0.01,
cw,random_patch,bf3ef845-34ab-4b80-81e7-ac7a3b23485a,0.509,0.502,0.0,0.006836,1.8348639376661663e-05,372.5582785452421,1.79226253374815,114510,,,,,1.0,100.0,0.01,
cw,random_patch,b7b51f82-2aa9-4375-a84f-25c52eeb0b40,0.516,0.512,0.0,0.003906,1.2787435995899934e-05,305.4756247557834,1.79226253374815,96939,,,,,1.0,100.0,0.01,
cw,random_patch,dd033b96-06ce-4587-b781-e0e2dd4026ac,0.523,0.5166,0.0,0.006348,5.33013581784022e-05,119.08995317194503,1.7338688238178337,77129,,,,,1.0,100.0,0.01,
cw,random_patch,8917b2df-a22a-4da0-935c-397926ad5a1a,0.513,0.515,0.0,-0.001953,-1.0022675931571695e-05,194.8706127220354,1.777664106265571,83689,,,,,1.0,100.0,0.01,
cw,random_patch,a81ed846-615a-4432-8e34-67b1169ebea5,0.5283,0.5244,0.0,0.003906,1.640889045313278e-05,238.0569247502125,1.79226253374815,92349,,,,,1.0,100.0,0.01,
cw,random_patch,3f25e62e-b79f-4cdd-8607-adc010808d4c,0.5103,0.5103,0.0,0.0,0.0,326.33851586246703,1.79226253374815,107290,,,,,1.0,100.0,0.01,
cw,random_patch,b435cc3a-cc81-4361-ac91-235b4150265e,0.514,0.5103,0.0,0.003906,1.8670509182650442e-05,209.22032503768963,1.777664106265571,92205,,,,,1.0,100.0,0.01,
cw,random_patch,38b147a7-352b-4adb-88b5-2449d362acae,0.52,0.518,0.0,0.001953,7.5317827111095e-06,259.31775714185056,1.79226253374815,81454,,,,,1.0,100.0,0.01,
cw,random_patch,b6271674-f13d-4087-ae03-d6ae35381dfc,0.5176,0.506,0.0,0.01172,4.261787780499445e-05,274.9726312791784,1.79226253374815,102165,,,,,1.0,100.0,0.01,
cw,random_patch,059f1e59-573c-49d1-ac78-3323a2ff047f,0.506,0.5044,0.0,0.001465,4.933045274152802e-06,296.9451258892492,1.79226253374815,96856,,,,,1.0,100.0,0.01,
cw,random_patch,d20338e0-8ae9-4a30-9a0e-8225aae32073,0.516,0.512,0.0,0.003906,1.2611565214570041e-05,309.7355430046878,1.79226253374815,104922,,,,,1.0,100.0,0.01,
cw,random_patch,d759f178-2451-47bc-80c0-2efe67588693,0.5176,0.521,0.0,-0.003418,-2.3763076840107644e-05,143.83527742474303,1.763065678782992,81969,,,,,1.0,100.0,0.01,
cw,random_patch,baf8fe18-a7ca-4e9c-b3dc-5c80d474545b,0.5195,0.5107,0.0,0.00879,3.352609961035081e-05,262.1558308844019,1.79226253374815,102473,,,,,1.0,100.0,0.01,
cw,random_patch,9708b405-8887-4824-b354-f7c245eedfc3,0.522,0.517,0.0,0.004883,1.7150076245492836e-05,284.71083334756236,1.79226253374815,100665,,,,,1.0,100.0,0.01,
cw,random_patch,f7856767-112d-4ff6-8b20-1188c0c47a1a,0.5205,0.513,0.0,0.007324,3.132049767269085e-05,233.84745754129477,1.79226253374815,89528,,,,,1.0,100.0,0.01,
cw,random_patch,b23184fc-0e6e-4802-a451-da82e2ac6e9a,0.5195,0.516,0.0,0.003418,1.1091176691150754e-05,308.17007474203893,1.79226253374815,85465,,,,,1.0,100.0,0.01,
cw,random_patch,1923df31-e23a-4ee4-86f8-35d124af2f61,0.521,0.522,0.0,-0.000977,-6.0296492299169864e-06,161.9600846918832,1.748467253033883,70761,,,,,1.0,100.0,0.01,
cw,random_patch,b6d61fae-fa1f-4328-b065-033ee168cd98,0.5073,0.5034,0.0,0.003906,1.7557152094608953e-05,222.48767788620285,1.79226253374815,94766,,,,,1.0,100.0,0.01,
cw,random_patch,b5017804-ddc0-44fa-8d64-15628c25e031,0.512,0.506,0.0,0.006348,2.0439346892946783e-05,310.560620309549,1.79226253374815,102931,,,,,1.0,100.0,0.01,
cw,random_patch,37f025d9-05c0-4e27-9a75-2e6a2085fa30,0.4976,0.5054,0.0,-0.007812,-3.035427585557356e-05,257.3772484927177,1.79226253374815,106711,,,,,1.0,100.0,0.01,
cw,random_patch,2456fcb4-82bd-4fa9-8ef2-8e1250c3ff50,0.517,0.513,0.0,0.003906,1.7698554620556308e-05,220.71011354147697,1.763065678782992,95617,,,,,1.0,100.0,0.01,
cw,random_patch,b090dd7d-b4d9-4ebe-b36d-95f83510e955,0.5166,0.511,0.0,0.00537,3.0220464539169567e-05,177.73035033052435,1.7338688238178337,77118,,,,,1.0,100.0,0.01,
cw,random_patch,67b8ef8a-5285-4eec-88c8-8f4fe53f0f6e,0.52,0.51,0.0,0.010254,4.108610762591581e-05,249.5711285904655,1.777664106265571,90574,,,,,1.0,100.0,0.01,
cw,random_patch,0808c4af-9ed6-46e3-a936-2cafb0004e6a,0.5234,0.518,0.0,0.00537,2.0622275482531823e-05,260.45107167457746,1.79226253374815,91059,,,,,1.0,100.0,0.01,
cw,random_patch,01f3abc2-33c7-4ea2-a599-dc49b76fcfae,0.525,0.514,0.0,0.01074,4.37019583840116e-05,245.80563198497345,1.79226253374815,92484,,,,,1.0,100.0,0.01,
cw,random_patch,eb3d5fed-558d-4aba-b13e-f7917c49c79b,0.5234,0.52,0.0,0.003418,2.1359702820074267e-05,160.01948990480003,1.79226253374815,85143,,,,,1.0,100.0,0.01,
cw,random_patch,2278d9f3-e7bf-4e36-a194-aaf5bdb20762,0.5127,0.513,0.0,-0.0004883,-2.1039185453389103e-06,232.08182230282395,1.763065678782992,68644,,,,,1.0,100.0,0.01,
cw,random_patch,1d1c3fb7-71d6-4104-8a93-320e4959bbdb,0.523,0.5215,0.0,0.001465,4.794228969793967e-06,305.5431351279431,1.748467253033883,99663,,,,,1.0,100.0,0.01,
cw,random_patch,755c7169-e84a-4327-a4d6-b0ff906a88f8,0.5234,0.5225,0.0,0.000977,4.563155252549164e-06,214.01036035511194,1.79226253374815,99611,,,,,1.0,100.0,0.01,
cw,random_patch,5b684669-0ee0-44ff-851b-e2f6146c7e30,0.511,0.5083,0.0,0.00293,1.656539943105159e-05,176.85583206298614,1.704671972319616,80102,,,,,1.0,100.0,0.01,
cw,random_patch,6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f,0.5137,0.5166,0.0,-0.00293,-1.4803230846406327e-05,197.90865455315023,1.79226253374815,57626,,,,,1.0,100.0,0.01,
cw,random_patch,f655a822-225d-4fe0-a69f-0886f91c5f2b,0.524,0.5166,0.0,0.007324,2.2002766118614014e-05,332.87718054612196,1.79226253374815,116396,,,,,1.0,100.0,0.01,
cw,random_patch,3bf6bb05-9ec6-4c32-a8c4-fdd7704c188c,0.522,0.524,0.0,-0.001953,-9.158457594496021e-06,213.2591628837359,1.763065678782992,88576,,,,,1.0,100.0,0.01,
cw,random_patch,ec4cf99b-0d23-4aa5-abac-3f8ae0257eb9,0.5195,0.516,0.0,0.003418,2.059611343235168e-05,165.95212300711106,1.719270398068725,103275,,,,,1.0,100.0,0.01,
cw,random_patch,fd45f813-2237-4639-b340-2e1b97737da6,0.523,0.505,0.0,0.01807,6.119865550561945e-05,295.2092019036121,1.79226253374815,111003,,,,,1.0,100.0,0.01,
cw,random_patch,17477206-a644-49de-83a8-b32d5ba9ba5b,0.5176,0.51,0.0,0.007812,2.694289502725594e-05,289.96512779444447,1.79226253374815,111222,,,,,1.0,100.0,0.01,
cw,random_patch,a7cc220e-bef4-4d27-a921-7773ebef1282,0.5156,0.515,0.0,0.0004883,1.8080676429264184e-06,270.05695936885394,1.748467253033883,100330,,,,,1.0,100.0,0.01,
cw,random_patch,a4a95682-8ee5-42a1-a957-a4e8a924da2f,0.519,0.519,0.0,0.0,0.0,173.43283201435483,1.748467253033883,79048,,,,,1.0,100.0,0.01,
cw,random_patch,e6dc5d04-2f76-425f-99d7-cae3aa095122,0.516,0.5073,0.0,0.00879,3.073051798449907e-05,286.0043720748875,1.79226253374815,100335,,,,,1.0,100.0,0.01,
cw,random_patch,b489923b-d8be-4e8d-8620-bea0343a2f67,0.5137,0.5083,0.0,0.00537,1.6975050047643743e-05,316.4110700560671,1.79226253374815,103521,,,,,1.0,100.0,0.01,
cw,random_patch,c7024796-39ed-4eda-906d-65a1fb5d5c52,0.518,0.513,0.0,0.004883,2.2249183381021383e-05,219.46030180786593,1.690073546570507,108321,,,,,1.0,100.0,0.01,
cw,random_patch,fc0912c2-0cfc-420e-8c77-0fae34451d7e,0.516,0.515,0.0,0.000977,5.030349242206025e-06,194.13413521193843,1.777664106265571,91337,,,,,1.0,100.0,0.01,
cw,random_patch,b3db4730-7c2d-4b91-b09b-2346fef7dc58,0.516,0.5156,0.0,0.0004883,2.8697036720696473e-06,170.15040776637107,1.763065678782992,76003,,,,,1.0,100.0,0.01,
cw,random_patch,43605721-d0e0-4d58-b212-b05a295b21be,0.5176,0.51,0.0,0.007812,2.090574885618785e-05,373.7010357071489,1.79226253374815,114388,,,,,1.0,100.0,0.01,
cw,random_patch,bd7e6f9f-2933-496e-b180-4799292c6afc,0.4968,0.505,0.0,-0.00806,-4.429919117524154e-05,181.86879739375013,1.777664106265571,80109,,,,,1.0,100.0,0.01,
cw,random_patch,0927e819-9640-487d-a04e-f5d4732dbe0a,0.517,0.508,0.0,0.00928,4.5178932567505315e-05,205.34667869114034,1.79226253374815,74775,,,,,1.0,100.0,0.01,
cw,random_patch,0a6a5956-58cf-4f17-9e39-7e0d17310f67,0.5156,0.5063,0.0,0.00928,2.7014200903162825e-05,343.42469662479135,1.79226253374815,114027,,,,,1.0,100.0,0.01,
cw,random_patch,7e2b8ceb-9db2-4159-9e63-96d734dd1218,0.521,0.5117,0.0,0.00928,2.47156491194593e-05,375.36314360639386,1.79226253374815,98122,,,,,1.0,100.0,0.01,
cw,random_patch,70764772-7dbc-4ab1-a5ed-08108fa547d8,0.52,0.514,0.0,0.00586,2.3917837729676205e-05,244.97929394724363,1.79226253374815,103762,,,,,1.0,100.0,0.01,
cw,random_patch,59a7bb86-70cd-4b0f-9f17-330e2a76f4aa,0.514,0.503,0.0,0.01123,3.9701888603444934e-05,282.8698871677483,1.777664106265571,113900,,,,,1.0,100.0,0.01,
cw,random_patch,6821b958-8b00-40f0-8ec2-8912d21acfaa,0.5146,0.512,0.0,0.002441,1.2885062032350437e-05,189.47570789659588,1.777664106265571,99018,,,,,1.0,100.0,0.01,
cw,random_patch,1f45c8c0-4475-45e9-85e5-0cf139d0572b,0.517,0.5093,0.0,0.007812,3.3412182969435865e-05,233.82189684560393,1.777664106265571,100679,,,,,1.0,100.0,0.01,
cw,random_patch,c3c1ef6e-055c-4f54-a7f5-d0f6eed1d2da,0.521,0.5156,0.0,0.00537,2.0282868905944974e-05,264.8093706419848,1.79226253374815,85312,,,,,1.0,100.0,0.01,
cw,random_patch,3185ee2b-a09e-40fd-8f57-4d2802c0248d,0.518,0.517,0.0,0.000977,5.0851577985650045e-06,192.04172980133035,1.690073546570507,95694,,,,,1.0,100.0,0.01,
cw,random_patch,c8f8c1af-28f3-420d-85d6-9501a8002097,0.514,0.507,0.0,0.007324,2.568985864689618e-05,285.1015589619838,1.79226253374815,97558,,,,,1.0,100.0,0.01,
cw,random_patch,6735932c-c8ca-45d5-be56-1ff682a3182e,0.5195,0.519,0.0,0.0004883,1.9005293906902606e-06,256.91854720734096,1.763065678782992,102006,,,,,1.0,100.0,0.01,
cw,random_patch,d4a31817-cd95-46ad-b41d-9350faa087c8,0.517,0.515,0.0,0.001953,1.45748301408569e-05,134.00670752101274,1.79226253374815,59223,,,,,1.0,100.0,0.01,
cw,random_patch,8502b7bb-f681-47a1-aa45-06f6b692841a,0.5176,0.5103,0.0,0.007324,2.4983323097250825e-05,293.16431289943677,1.79226253374815,102817,,,,,1.0,100.0,0.01,
cw,full,0c5dc7d1-7022-4e46-bc02-ff9999912edd,0.518,0.518,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,bf842c92-c6ed-4be4-b188-c05ec8bf8dc2,0.5225,0.5225,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,f92ddac9-aba6-4607-ba72-6ab7e8776fef,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,7f9623a6-510f-4e84-8e58-12b65a5e9dfc,0.521,0.521,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,051e6e97-fda7-4b5c-8d5f-084bf3607d22,0.5,0.4983,1.0,0.001709,5.8228690362981e-06,293.49524509111427,1.79226253374815,102114,,,,,1.0,100.0,0.01,
cw,full,5acc56a4-1b6e-4394-9364-9772047d583f,0.5107,0.499,1.0,0.01172,0.00010337614473805499,113.36029244135968,1.79226253374815,150524,,,,,1.0,100.0,0.01,
cw,full,ad4d16e5-a851-4327-b9fe-5977da445669,0.512,0.512,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,c1f94928-371a-42d0-91ae-f959928694fe,0.5127,0.5127,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,96f34fa9-0e56-4fdb-bfd7-781d8c453bcb,0.515,0.515,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,b9201f87-a5ef-49f1-b45f-4c54272bc5d6,0.519,0.519,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,33a39200-fa81-4530-ae1e-274ca204f3ea,0.5103,0.5103,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,427412d0-cf4c-4a13-b58e-6ffdd004c6ec,0.5156,0.5156,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,72848196-fd24-4106-9c33-9c29b7a66a04,0.5195,0.5195,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,abcb43a2-7b1d-428a-b909-e54c92acbd5b,0.516,0.516,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
cw,full,9954f203-ec80-45ce-85a6-fb155368370f,0.5083,0.5,0.0,0.0083,5.0877135799462334e-05,163.15347000290356,1.79226253374815,93189,,,,,1.0,100.0,0.01,
cw,full,077ff78d-27ef-49d4-9e8e-00e458844a3e,0.5166,0.498,1.0,0.01855,7.928299194295882e-05,234.03112123413027,1.79226253374815,150511,,,,,1.0,100.0,0.01,
cw,full,bf7b0977-4f77-45a7-8c03-77602f82b905,0.517,0.517,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,100.0,0.01,
